dataset = celebA
experiments = /home/uzahid/workspace/QDCGAN/PyTorch/experiments
dry_run = False
log_freq = 50
export = False
resume = None
evaluate = False
fid = False
gpus = [0]
num_workers = 4
batch_size = 128
lr = 0.0002
scheduler = FIXED
epochs = 100
random_seed = None
examples = 1
size = 32
gen_ch = 64
weight_bitwidth = 32
activation_bitwidth = 32
io_bitwidth = 8
Epoch: [39/200[2801/3165]	Discriminator Loss -5.7690 (-3.6590)	Generator Loss 5.9341 (1.1338)	
Epoch: [39/200[2851/3165]	Discriminator Loss -4.7571 (-3.6591)	Generator Loss -4.9858 (1.1281)	
Epoch: [39/200[2901/3165]	Discriminator Loss -4.0927 (-3.6582)	Generator Loss 1.5627 (1.1401)	
Epoch: [39/200[2951/3165]	Discriminator Loss -2.7982 (-3.6559)	Generator Loss 0.5711 (1.1624)	
Epoch: [39/200[3001/3165]	Discriminator Loss -3.2209 (-3.6501)	Generator Loss -4.6740 (1.1266)	
Epoch: [39/200[3051/3165]	Discriminator Loss -3.4172 (-3.6477)	Generator Loss -1.2132 (1.1066)	
Epoch: [39/200[3101/3165]	Discriminator Loss -4.9618 (-3.6488)	Generator Loss 1.9258 (1.1460)	
Epoch: [39/200[3151/3165]	Discriminator Loss -4.7552 (-3.6487)	Generator Loss -12.9342 (1.1417)	
Epoch: [39/200[3165/3165]	Discriminator Loss -3.4522 (-3.6510)	Generator Loss -5.6776 (1.0788)	
FPS: 14105.13855259618
Image generated at /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/random_results/epoch_I8W32A32.png
Saving checkpoint model to /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/checkpoints/checkpoint_I8W32A32.tar
Epoch: [40/200[1/3165]	Discriminator Loss -4.5542 (-4.5542)	Generator Loss 9.1920 (9.1920)	
Epoch: [40/200[51/3165]	Discriminator Loss -4.7867 (-4.1120)	Generator Loss -0.5742 (2.5687)	
Epoch: [40/200[101/3165]	Discriminator Loss -3.4770 (-3.8000)	Generator Loss -14.1218 (1.2333)	
Epoch: [40/200[151/3165]	Discriminator Loss -4.0591 (-3.7143)	Generator Loss 2.5885 (2.4220)	
Epoch: [40/200[201/3165]	Discriminator Loss -4.3820 (-3.7017)	Generator Loss -3.2246 (1.7573)	
Epoch: [40/200[251/3165]	Discriminator Loss -2.8344 (-3.7228)	Generator Loss -9.1307 (1.3691)	
Epoch: [40/200[301/3165]	Discriminator Loss -4.1835 (-3.7421)	Generator Loss -6.2951 (1.3386)	
Epoch: [40/200[351/3165]	Discriminator Loss -3.8164 (-3.6997)	Generator Loss -8.2329 (1.4631)	
Epoch: [40/200[401/3165]	Discriminator Loss -3.3340 (-3.6920)	Generator Loss -0.6503 (1.4828)	
Epoch: [40/200[451/3165]	Discriminator Loss -3.7768 (-3.6681)	Generator Loss 3.0686 (1.4629)	
Epoch: [40/200[501/3165]	Discriminator Loss -4.1170 (-3.7066)	Generator Loss 1.6916 (1.4978)	
Epoch: [40/200[551/3165]	Discriminator Loss -3.8264 (-3.7114)	Generator Loss 2.2899 (1.5626)	
Epoch: [40/200[601/3165]	Discriminator Loss -4.5744 (-3.6899)	Generator Loss 5.4556 (1.4192)	
Epoch: [40/200[651/3165]	Discriminator Loss -3.5219 (-3.6822)	Generator Loss 5.6638 (1.2795)	
Epoch: [40/200[701/3165]	Discriminator Loss -3.4393 (-3.6691)	Generator Loss 3.4097 (1.2379)	
Epoch: [40/200[751/3165]	Discriminator Loss -4.0993 (-3.6671)	Generator Loss 13.2984 (1.2569)	
Epoch: [40/200[801/3165]	Discriminator Loss -2.9575 (-3.6648)	Generator Loss 1.8133 (1.2924)	
Epoch: [40/200[851/3165]	Discriminator Loss -3.2186 (-3.6780)	Generator Loss -0.0440 (1.0832)	
Epoch: [40/200[901/3165]	Discriminator Loss -3.5994 (-3.6996)	Generator Loss 8.1143 (1.1420)	
Epoch: [40/200[951/3165]	Discriminator Loss -3.8236 (-3.6907)	Generator Loss 1.2948 (1.1301)	
Epoch: [40/200[1001/3165]	Discriminator Loss -3.6188 (-3.6895)	Generator Loss -1.5844 (1.1580)	
Epoch: [40/200[1051/3165]	Discriminator Loss -4.1569 (-3.6836)	Generator Loss 1.8965 (1.2147)	
Epoch: [40/200[1101/3165]	Discriminator Loss -4.3165 (-3.6704)	Generator Loss -4.0633 (1.0114)	
Epoch: [40/200[1151/3165]	Discriminator Loss -1.7289 (-3.6767)	Generator Loss -12.5770 (1.0787)	
Epoch: [40/200[1201/3165]	Discriminator Loss -3.3620 (-3.6666)	Generator Loss -0.2845 (1.0768)	
Epoch: [40/200[1251/3165]	Discriminator Loss -3.1043 (-3.6683)	Generator Loss 1.4754 (1.0816)	
Epoch: [40/200[1301/3165]	Discriminator Loss -2.1522 (-3.6565)	Generator Loss -3.7793 (1.0518)	
Epoch: [40/200[1351/3165]	Discriminator Loss -2.5084 (-3.6528)	Generator Loss -4.9193 (1.0127)	
Epoch: [40/200[1401/3165]	Discriminator Loss -3.1370 (-3.6482)	Generator Loss -2.9487 (1.0409)	
Epoch: [40/200[1451/3165]	Discriminator Loss -4.8426 (-3.6467)	Generator Loss 14.7698 (1.0201)	
Epoch: [40/200[1501/3165]	Discriminator Loss -4.0958 (-3.6405)	Generator Loss 2.3028 (0.9963)	
Epoch: [40/200[1551/3165]	Discriminator Loss -3.2964 (-3.6363)	Generator Loss 4.9753 (1.0520)	
Epoch: [40/200[1601/3165]	Discriminator Loss -2.5573 (-3.6292)	Generator Loss -0.2175 (1.0811)	
Epoch: [40/200[1651/3165]	Discriminator Loss -3.4593 (-3.6179)	Generator Loss 2.2537 (1.0973)	
Epoch: [40/200[1701/3165]	Discriminator Loss -3.9667 (-3.6168)	Generator Loss 7.1272 (1.0637)	
Epoch: [40/200[1751/3165]	Discriminator Loss -2.5515 (-3.6110)	Generator Loss 4.4646 (1.0496)	
Epoch: [40/200[1801/3165]	Discriminator Loss -3.5998 (-3.6109)	Generator Loss -1.1862 (1.0499)	
Epoch: [40/200[1851/3165]	Discriminator Loss -4.2567 (-3.6150)	Generator Loss -8.1100 (1.0314)	
Epoch: [40/200[1901/3165]	Discriminator Loss -4.2649 (-3.6314)	Generator Loss 18.8632 (1.0336)	
Epoch: [40/200[1951/3165]	Discriminator Loss -4.4951 (-3.6226)	Generator Loss 6.5179 (1.0570)	
Epoch: [40/200[2001/3165]	Discriminator Loss -3.5118 (-3.6113)	Generator Loss -12.1925 (1.0164)	
Epoch: [40/200[2051/3165]	Discriminator Loss -6.2283 (-3.6110)	Generator Loss 16.9189 (1.0926)	
Epoch: [40/200[2101/3165]	Discriminator Loss -1.7043 (-3.5938)	Generator Loss -12.5539 (1.0909)	
Epoch: [40/200[2151/3165]	Discriminator Loss -4.0722 (-3.5997)	Generator Loss -5.2078 (1.0942)	
Epoch: [40/200[2201/3165]	Discriminator Loss -4.7081 (-3.6121)	Generator Loss 26.6652 (1.0896)	
Epoch: [40/200[2251/3165]	Discriminator Loss -2.6161 (-3.6334)	Generator Loss -29.2550 (1.0497)	
Epoch: [40/200[2301/3165]	Discriminator Loss -3.8965 (-3.6188)	Generator Loss -2.4114 (1.2552)	
Epoch: [40/200[2351/3165]	Discriminator Loss -3.5487 (-3.6010)	Generator Loss 6.7015 (1.1466)	
Epoch: [40/200[2401/3165]	Discriminator Loss -2.5810 (-3.5820)	Generator Loss -2.4292 (1.2715)	
Epoch: [40/200[2451/3165]	Discriminator Loss -2.6813 (-3.5688)	Generator Loss -0.2197 (1.2818)	
Epoch: [40/200[2501/3165]	Discriminator Loss -1.7639 (-3.5588)	Generator Loss -2.8690 (1.1902)	
Epoch: [40/200[2551/3165]	Discriminator Loss -3.0592 (-3.5519)	Generator Loss -1.8480 (1.2097)	
Epoch: [40/200[2601/3165]	Discriminator Loss -3.3122 (-3.5478)	Generator Loss 11.1943 (1.2496)	
Epoch: [40/200[2651/3165]	Discriminator Loss -2.1131 (-3.5490)	Generator Loss 12.0137 (1.2797)	
Epoch: [40/200[2701/3165]	Discriminator Loss -2.6222 (-3.5454)	Generator Loss 6.5828 (1.2830)	
Epoch: [40/200[2751/3165]	Discriminator Loss -4.7553 (-3.5444)	Generator Loss -0.5350 (1.2722)	
Epoch: [40/200[2801/3165]	Discriminator Loss -3.0560 (-3.5465)	Generator Loss 12.2165 (1.1972)	
Epoch: [40/200[2851/3165]	Discriminator Loss -0.8086 (-3.5403)	Generator Loss 12.6656 (1.2709)	
Epoch: [40/200[2901/3165]	Discriminator Loss -3.9307 (-3.5375)	Generator Loss 0.2737 (1.2738)	
Epoch: [40/200[2951/3165]	Discriminator Loss -2.3933 (-3.5343)	Generator Loss -7.1290 (1.3003)	
Epoch: [40/200[3001/3165]	Discriminator Loss -3.4381 (-3.5297)	Generator Loss -7.2505 (1.2704)	
Epoch: [40/200[3051/3165]	Discriminator Loss -1.8527 (-3.5203)	Generator Loss 10.2172 (1.2288)	
Epoch: [40/200[3101/3165]	Discriminator Loss -2.6547 (-3.5206)	Generator Loss 6.7893 (1.2293)	
Epoch: [40/200[3151/3165]	Discriminator Loss -3.1277 (-3.5169)	Generator Loss 5.5328 (1.2352)	
Epoch: [40/200[3165/3165]	Discriminator Loss -2.9231 (-3.5154)	Generator Loss 8.2329 (1.2503)	
FPS: 16817.57818765036
Image generated at /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/random_results/epoch_I8W32A32.png
Saving checkpoint model to /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/checkpoints/checkpoint_I8W32A32.tar
Epoch: [41/200[1/3165]	Discriminator Loss -4.3597 (-4.3597)	Generator Loss 5.5025 (5.5025)	
Epoch: [41/200[51/3165]	Discriminator Loss -3.5631 (-3.5422)	Generator Loss 9.0588 (2.7172)	
Epoch: [41/200[101/3165]	Discriminator Loss -1.4097 (-3.5112)	Generator Loss -1.5857 (1.3640)	
Epoch: [41/200[151/3165]	Discriminator Loss -3.3055 (-3.5129)	Generator Loss -0.1496 (1.1073)	
Epoch: [41/200[201/3165]	Discriminator Loss -4.3026 (-3.5342)	Generator Loss -6.2183 (0.0669)	
Epoch: [41/200[251/3165]	Discriminator Loss -3.3072 (-3.5122)	Generator Loss 3.9487 (0.0042)	
Epoch: [41/200[301/3165]	Discriminator Loss -3.1048 (-3.4945)	Generator Loss 1.4135 (0.2992)	
Epoch: [41/200[351/3165]	Discriminator Loss -2.8209 (-3.4939)	Generator Loss -0.1097 (0.5217)	
Epoch: [41/200[401/3165]	Discriminator Loss -1.6926 (-3.4757)	Generator Loss -6.8364 (0.3146)	
Epoch: [41/200[451/3165]	Discriminator Loss -4.8018 (-3.4613)	Generator Loss 2.3329 (0.4633)	
Epoch: [41/200[501/3165]	Discriminator Loss -2.9028 (-3.4650)	Generator Loss -2.5111 (0.6526)	
Epoch: [41/200[551/3165]	Discriminator Loss -3.4384 (-3.4708)	Generator Loss -13.2281 (0.5463)	
Epoch: [41/200[601/3165]	Discriminator Loss -2.4688 (-3.4555)	Generator Loss 5.6484 (0.5220)	
Epoch: [41/200[651/3165]	Discriminator Loss -6.2185 (-3.4810)	Generator Loss 13.8839 (0.4352)	
Epoch: [41/200[701/3165]	Discriminator Loss -2.8878 (-3.5107)	Generator Loss -0.8140 (0.7288)	
Epoch: [41/200[751/3165]	Discriminator Loss -4.2340 (-3.5381)	Generator Loss -3.2685 (0.8039)	
Epoch: [41/200[801/3165]	Discriminator Loss -2.9652 (-3.5373)	Generator Loss 1.6857 (0.7824)	
Epoch: [41/200[851/3165]	Discriminator Loss -3.7073 (-3.5316)	Generator Loss 13.8544 (0.8077)	
Epoch: [41/200[901/3165]	Discriminator Loss -2.8671 (-3.5201)	Generator Loss -1.6252 (0.8912)	
Epoch: [41/200[951/3165]	Discriminator Loss -4.5101 (-3.5203)	Generator Loss 2.4582 (0.9553)	
Epoch: [41/200[1001/3165]	Discriminator Loss -2.9224 (-3.5256)	Generator Loss 4.6274 (0.8627)	
Epoch: [41/200[1051/3165]	Discriminator Loss -2.6199 (-3.5214)	Generator Loss -0.1055 (0.7803)	
Epoch: [41/200[1101/3165]	Discriminator Loss -2.9061 (-3.5215)	Generator Loss -13.9795 (0.8241)	
Epoch: [41/200[1151/3165]	Discriminator Loss -4.5219 (-3.5307)	Generator Loss -4.5805 (0.7992)	
Epoch: [41/200[1201/3165]	Discriminator Loss -2.8464 (-3.5092)	Generator Loss 8.9363 (0.7629)	
Epoch: [41/200[1251/3165]	Discriminator Loss -3.7555 (-3.5154)	Generator Loss 7.9560 (0.8050)	
Epoch: [41/200[1301/3165]	Discriminator Loss -4.1373 (-3.5037)	Generator Loss 16.7485 (0.8544)	
Epoch: [41/200[1351/3165]	Discriminator Loss -3.4439 (-3.5019)	Generator Loss 2.9644 (0.8477)	
Epoch: [41/200[1401/3165]	Discriminator Loss -2.8820 (-3.5039)	Generator Loss 1.8405 (0.7862)	
Epoch: [41/200[1451/3165]	Discriminator Loss -3.7603 (-3.5061)	Generator Loss 4.3041 (0.7804)	
Epoch: [41/200[1501/3165]	Discriminator Loss -3.6547 (-3.5081)	Generator Loss -2.5910 (0.8314)	
Epoch: [41/200[1551/3165]	Discriminator Loss -3.7738 (-3.5028)	Generator Loss -1.2516 (0.8025)	
Epoch: [41/200[1601/3165]	Discriminator Loss -4.0066 (-3.4959)	Generator Loss -0.6833 (0.8098)	
Epoch: [41/200[1651/3165]	Discriminator Loss -2.4922 (-3.4911)	Generator Loss -0.8421 (0.8521)	
Epoch: [41/200[1701/3165]	Discriminator Loss -2.1977 (-3.4917)	Generator Loss 8.2130 (0.8196)	
Epoch: [41/200[1751/3165]	Discriminator Loss -4.0835 (-3.4901)	Generator Loss 3.8542 (0.8007)	
Epoch: [41/200[1801/3165]	Discriminator Loss -3.4211 (-3.4919)	Generator Loss 0.3095 (0.7902)	
Epoch: [41/200[1851/3165]	Discriminator Loss -3.4822 (-3.4891)	Generator Loss 5.8475 (0.8214)	
Epoch: [41/200[1901/3165]	Discriminator Loss -3.9426 (-3.4886)	Generator Loss 7.8226 (0.8500)	
Epoch: [41/200[1951/3165]	Discriminator Loss -4.1541 (-3.4919)	Generator Loss -0.7435 (0.8360)	
Epoch: [41/200[2001/3165]	Discriminator Loss -2.9088 (-3.4927)	Generator Loss 6.5970 (0.8402)	
Epoch: [41/200[2051/3165]	Discriminator Loss -3.2256 (-3.4925)	Generator Loss 4.7293 (0.8352)	
Epoch: [41/200[2101/3165]	Discriminator Loss -2.7464 (-3.4901)	Generator Loss 6.6006 (0.8569)	
Epoch: [41/200[2151/3165]	Discriminator Loss -1.7359 (-3.4807)	Generator Loss -2.8377 (0.8590)	
Epoch: [41/200[2201/3165]	Discriminator Loss -4.8246 (-3.4833)	Generator Loss 0.9651 (0.8517)	
Epoch: [41/200[2251/3165]	Discriminator Loss -2.3292 (-3.4813)	Generator Loss 9.8551 (0.8679)	
Epoch: [41/200[2301/3165]	Discriminator Loss -3.6902 (-3.4732)	Generator Loss 9.6272 (0.8785)	
Epoch: [41/200[2351/3165]	Discriminator Loss -2.5514 (-3.4694)	Generator Loss 22.1683 (0.8722)	
Epoch: [41/200[2401/3165]	Discriminator Loss -2.6780 (-3.4713)	Generator Loss 15.7716 (0.9447)	
Epoch: [41/200[2451/3165]	Discriminator Loss -3.8688 (-3.4753)	Generator Loss 17.3414 (0.9293)	
Epoch: [41/200[2501/3165]	Discriminator Loss -1.4412 (-3.4739)	Generator Loss 9.0308 (0.9486)	
Epoch: [41/200[2551/3165]	Discriminator Loss -2.7406 (-3.4741)	Generator Loss 16.8169 (0.9013)	
Epoch: [41/200[2601/3165]	Discriminator Loss -4.0975 (-3.4724)	Generator Loss 10.5082 (0.8854)	
Epoch: [41/200[2651/3165]	Discriminator Loss -3.0753 (-3.4747)	Generator Loss 14.0594 (0.8962)	
Epoch: [41/200[2701/3165]	Discriminator Loss -4.3047 (-3.4699)	Generator Loss 6.8742 (0.9349)	
Epoch: [41/200[2751/3165]	Discriminator Loss -3.9448 (-3.4725)	Generator Loss 3.6277 (0.9263)	
Epoch: [41/200[2801/3165]	Discriminator Loss -3.8587 (-3.4699)	Generator Loss -6.5008 (0.9194)	
Epoch: [41/200[2851/3165]	Discriminator Loss -3.7603 (-3.4676)	Generator Loss 5.2362 (0.9068)	
Epoch: [41/200[2901/3165]	Discriminator Loss -3.6047 (-3.4671)	Generator Loss 5.7784 (0.9028)	
Epoch: [41/200[2951/3165]	Discriminator Loss -4.3526 (-3.4684)	Generator Loss 4.6617 (0.8898)	
Epoch: [41/200[3001/3165]	Discriminator Loss -3.2530 (-3.4691)	Generator Loss -1.4779 (0.8913)	
Epoch: [41/200[3051/3165]	Discriminator Loss -3.0880 (-3.4666)	Generator Loss -4.1905 (0.9104)	
Epoch: [41/200[3101/3165]	Discriminator Loss -3.5998 (-3.4685)	Generator Loss 6.6466 (0.9417)	
Epoch: [41/200[3151/3165]	Discriminator Loss -4.7134 (-3.4733)	Generator Loss 5.4324 (0.9374)	
Epoch: [41/200[3165/3165]	Discriminator Loss -3.6903 (-3.4752)	Generator Loss -6.1045 (0.9307)	
FPS: 18934.200072228243
Image generated at /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/random_results/epoch_I8W32A32.png
Saving checkpoint model to /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/checkpoints/checkpoint_I8W32A32.tar
Epoch: [42/200[1/3165]	Discriminator Loss -3.9229 (-3.9229)	Generator Loss -5.8928 (-5.8928)	
Epoch: [42/200[51/3165]	Discriminator Loss -4.6453 (-3.3775)	Generator Loss -17.3277 (1.0547)	
Epoch: [42/200[101/3165]	Discriminator Loss -3.8608 (-3.4579)	Generator Loss -6.9713 (1.5280)	
Epoch: [42/200[151/3165]	Discriminator Loss -3.6498 (-3.5237)	Generator Loss -9.8654 (0.2219)	
Epoch: [42/200[201/3165]	Discriminator Loss -3.2484 (-3.5220)	Generator Loss -1.3666 (1.1024)	
Epoch: [42/200[251/3165]	Discriminator Loss -4.1427 (-3.5130)	Generator Loss 11.2101 (0.8972)	
Epoch: [42/200[301/3165]	Discriminator Loss -2.8265 (-3.5407)	Generator Loss 12.0005 (1.2583)	
Epoch: [42/200[351/3165]	Discriminator Loss -4.7769 (-3.5491)	Generator Loss 12.9506 (0.9806)	
Epoch: [42/200[401/3165]	Discriminator Loss -5.5912 (-3.5983)	Generator Loss 0.1344 (0.9579)	
Epoch: [42/200[451/3165]	Discriminator Loss -3.7848 (-3.5771)	Generator Loss 10.7245 (0.8730)	
Epoch: [42/200[501/3165]	Discriminator Loss -2.3843 (-3.5765)	Generator Loss -8.6625 (0.7061)	
Epoch: [42/200[551/3165]	Discriminator Loss -2.9096 (-3.5005)	Generator Loss -1.7072 (0.7890)	
Epoch: [42/200[601/3165]	Discriminator Loss -3.7809 (-3.4846)	Generator Loss 29.8021 (1.0827)	
Epoch: [42/200[651/3165]	Discriminator Loss -3.6631 (-3.4330)	Generator Loss 4.8219 (1.2763)	
Epoch: [42/200[701/3165]	Discriminator Loss -4.2557 (-3.3960)	Generator Loss 13.1451 (1.5296)	
Epoch: [42/200[751/3165]	Discriminator Loss -3.8382 (-3.3983)	Generator Loss -18.0918 (1.2901)	
Epoch: [42/200[801/3165]	Discriminator Loss -2.3251 (-3.3595)	Generator Loss -9.7059 (1.7016)	
Epoch: [42/200[851/3165]	Discriminator Loss -8.4219 (-3.3944)	Generator Loss 51.8247 (1.4702)	
Epoch: [42/200[901/3165]	Discriminator Loss -4.7150 (-3.4199)	Generator Loss -19.3547 (1.7185)	
Epoch: [42/200[951/3165]	Discriminator Loss -2.2942 (-3.3456)	Generator Loss 17.8129 (1.5542)	
Epoch: [42/200[1001/3165]	Discriminator Loss -1.7849 (-3.3119)	Generator Loss 5.0787 (1.8326)	
Epoch: [42/200[1051/3165]	Discriminator Loss -1.2111 (-3.2683)	Generator Loss 8.9771 (1.8341)	
Epoch: [42/200[1101/3165]	Discriminator Loss -0.6937 (-3.2273)	Generator Loss 18.9446 (1.6764)	
Epoch: [42/200[1151/3165]	Discriminator Loss -3.3174 (-3.2064)	Generator Loss 2.0261 (1.4697)	
Epoch: [42/200[1201/3165]	Discriminator Loss -3.5596 (-3.1976)	Generator Loss -8.1821 (1.4839)	
Epoch: [42/200[1251/3165]	Discriminator Loss -2.7628 (-3.1946)	Generator Loss -6.4466 (1.4838)	
Epoch: [42/200[1301/3165]	Discriminator Loss -1.8154 (-3.1868)	Generator Loss 0.1729 (1.4361)	
Epoch: [42/200[1351/3165]	Discriminator Loss -4.2998 (-3.1861)	Generator Loss 3.6796 (1.4694)	
Epoch: [42/200[1401/3165]	Discriminator Loss -1.6848 (-3.1823)	Generator Loss 2.5474 (1.5393)	
Epoch: [42/200[1451/3165]	Discriminator Loss -3.0311 (-3.1733)	Generator Loss -0.8523 (1.4909)	
Epoch: [42/200[1501/3165]	Discriminator Loss -3.5402 (-3.1767)	Generator Loss 4.9240 (1.3764)	
Epoch: [42/200[1551/3165]	Discriminator Loss -2.9349 (-3.1693)	Generator Loss 14.7963 (1.3127)	
Epoch: [42/200[1601/3165]	Discriminator Loss -3.9416 (-3.1725)	Generator Loss 10.9776 (1.2935)	
Epoch: [42/200[1651/3165]	Discriminator Loss -3.7764 (-3.1853)	Generator Loss 15.4197 (1.2955)	
Epoch: [42/200[1701/3165]	Discriminator Loss -3.5771 (-3.1784)	Generator Loss 11.8974 (1.1752)	
Epoch: [42/200[1751/3165]	Discriminator Loss -3.3650 (-3.2045)	Generator Loss 1.7576 (1.1687)	
Epoch: [42/200[1801/3165]	Discriminator Loss -3.6503 (-3.2027)	Generator Loss 2.9879 (1.1953)	
Epoch: [42/200[1851/3165]	Discriminator Loss -3.8296 (-3.2021)	Generator Loss -1.9749 (1.2048)	
Epoch: [42/200[1901/3165]	Discriminator Loss -2.7463 (-3.1981)	Generator Loss -1.6658 (1.1570)	
Epoch: [42/200[1951/3165]	Discriminator Loss -3.3284 (-3.2024)	Generator Loss 0.6478 (1.1838)	
Epoch: [42/200[2001/3165]	Discriminator Loss -3.0725 (-3.2058)	Generator Loss 4.4187 (1.2003)	
Epoch: [42/200[2051/3165]	Discriminator Loss -4.0757 (-3.2100)	Generator Loss -0.6855 (1.1830)	
Epoch: [42/200[2101/3165]	Discriminator Loss -3.6682 (-3.2111)	Generator Loss -4.4651 (1.1229)	
Epoch: [42/200[2151/3165]	Discriminator Loss -2.7164 (-3.2111)	Generator Loss -9.5022 (1.1442)	
Epoch: [42/200[2201/3165]	Discriminator Loss -2.5979 (-3.2145)	Generator Loss -3.7247 (1.0962)	
Epoch: [42/200[2251/3165]	Discriminator Loss -3.8156 (-3.2208)	Generator Loss 4.3850 (1.1111)	
Epoch: [42/200[2301/3165]	Discriminator Loss -3.3061 (-3.2151)	Generator Loss 2.6341 (1.1448)	
Epoch: [42/200[2351/3165]	Discriminator Loss -3.4563 (-3.2204)	Generator Loss 0.3124 (1.1068)	
Epoch: [42/200[2401/3165]	Discriminator Loss -3.2631 (-3.2245)	Generator Loss 8.7963 (1.0977)	
Epoch: [42/200[2451/3165]	Discriminator Loss -3.1870 (-3.2287)	Generator Loss 8.9249 (1.1219)	
Epoch: [42/200[2501/3165]	Discriminator Loss -3.5446 (-3.2318)	Generator Loss -0.2706 (1.0882)	
Epoch: [42/200[2551/3165]	Discriminator Loss -2.8790 (-3.2257)	Generator Loss 3.5016 (1.0789)	
Epoch: [42/200[2601/3165]	Discriminator Loss -4.5948 (-3.2306)	Generator Loss -5.4964 (1.0627)	
Epoch: [42/200[2651/3165]	Discriminator Loss -2.8177 (-3.2307)	Generator Loss -7.0434 (1.0858)	
Epoch: [42/200[2701/3165]	Discriminator Loss -3.6129 (-3.2317)	Generator Loss -5.6119 (1.0687)	
Epoch: [42/200[2751/3165]	Discriminator Loss -4.5266 (-3.2471)	Generator Loss -11.6909 (1.0883)	
Epoch: [42/200[2801/3165]	Discriminator Loss -6.0373 (-3.2507)	Generator Loss -4.7303 (1.1035)	
Epoch: [42/200[2851/3165]	Discriminator Loss -3.4873 (-3.2555)	Generator Loss -0.7746 (1.1422)	
Epoch: [42/200[2901/3165]	Discriminator Loss 1.9984 (-3.2556)	Generator Loss 2.5158 (1.0606)	
Epoch: [42/200[2951/3165]	Discriminator Loss -1.9425 (-3.2495)	Generator Loss -17.2082 (1.1007)	
Epoch: [42/200[3001/3165]	Discriminator Loss -1.9529 (-3.2387)	Generator Loss -5.0731 (1.1269)	
Epoch: [42/200[3051/3165]	Discriminator Loss -6.4257 (-3.2627)	Generator Loss 40.7347 (1.2095)	
Epoch: [42/200[3101/3165]	Discriminator Loss -5.3446 (-3.2567)	Generator Loss 23.1426 (1.1665)	
Epoch: [42/200[3151/3165]	Discriminator Loss -1.5583 (-3.2516)	Generator Loss 6.6321 (1.1633)	
Epoch: [42/200[3165/3165]	Discriminator Loss 0.0501 (-3.2474)	Generator Loss 12.3349 (1.2330)	
FPS: 16481.861049984283
Image generated at /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/random_results/epoch_I8W32A32.png
Saving checkpoint model to /home/uzahid/workspace/QDCGAN/PyTorch/experiments/W32A32_20211008_nbn_gp/checkpoints/checkpoint_I8W32A32.tar
Epoch: [43/200[1/3165]	Discriminator Loss -0.3000 (-0.3000)	Generator Loss 4.7949 (4.7949)	
Epoch: [43/200[51/3165]	Discriminator Loss -0.7180 (-2.0062)	Generator Loss 9.1042 (-2.6367)	
Epoch: [43/200[101/3165]	Discriminator Loss -4.9499 (-2.4691)	Generator Loss 4.3181 (-1.1917)	
Epoch: [43/200[151/3165]	Discriminator Loss -1.9381 (-2.5537)	Generator Loss -4.2696 (0.4949)	
Epoch: [43/200[201/3165]	Discriminator Loss -3.2242 (-2.5651)	Generator Loss -7.1610 (1.0423)	
Epoch: [43/200[251/3165]	Discriminator Loss -1.5043 (-2.6065)	Generator Loss -0.4805 (0.7700)	
Epoch: [43/200[301/3165]	Discriminator Loss -1.9692 (-2.6237)	Generator Loss 11.8092 (0.6319)	
Epoch: [43/200[351/3165]	Discriminator Loss -3.5318 (-2.6962)	Generator Loss -0.8250 (0.5638)	
Epoch: [43/200[401/3165]	Discriminator Loss -3.9124 (-2.7715)	Generator Loss 0.7686 (0.5673)	
Epoch: [43/200[451/3165]	Discriminator Loss -4.2516 (-2.8185)	Generator Loss -12.1106 (0.4323)	
Epoch: [43/200[501/3165]	Discriminator Loss -0.1162 (-2.8546)	Generator Loss -10.6889 (0.4762)	
Epoch: [43/200[551/3165]	Discriminator Loss -3.7732 (-2.9130)	Generator Loss -12.3757 (0.8231)	
Epoch: [43/200[601/3165]	Discriminator Loss -2.4571 (-2.9583)	Generator Loss -11.5562 (0.7217)	
Epoch: [43/200[651/3165]	Discriminator Loss -2.8182 (-2.9872)	Generator Loss -9.4925 (0.6848)	
Epoch: [43/200[701/3165]	Discriminator Loss -3.0951 (-3.0118)	Generator Loss 0.4482 (0.6948)	
Epoch: [43/200[751/3165]	Discriminator Loss -3.7256 (-3.0301)	Generator Loss 2.4207 (0.8702)	
Epoch: [43/200[801/3165]	Discriminator Loss -1.9283 (-3.0463)	Generator Loss 4.5672 (0.9361)	
Epoch: [43/200[851/3165]	Discriminator Loss -5.3627 (-3.0823)	Generator Loss -6.3883 (0.7572)	
Epoch: [43/200[901/3165]	Discriminator Loss -2.7038 (-3.0839)	Generator Loss -1.9985 (0.8172)	
Epoch: [43/200[951/3165]	Discriminator Loss -2.7196 (-3.0830)	Generator Loss -5.0759 (0.7831)	
